Order ID,Order Number,Order Created At,Customer ID,Line Items,Billing Address Country,Net (USD)
780560,#780560,2022-11-07 05:25:00,617212.0,KodeKloud Professional Monthly x1,US,52.5
780563,#780563,2022-11-07 05:25:00,4573.0,KodeKloud Yearly Subscription x1,NG,48.75
780569,#780569,2022-11-07 05:27:00,227262.0,KodeKloud Monthly Subscription x1,NZ,10.82
780572,#780572,2022-11-07 05:29:00,272685.0,KodeKloud Monthly Subscription x1,US,17.5
780578,#780578,2022-11-07 05:33:00,39223.0,KodeKloud Monthly Subscription x1,EG,17.5
780581,#780581,2022-11-07 05:35:00,617209.0,KodeKloud Monthly Subscription x1,NG,12.0
780584,#780584,2022-11-07 05:35:00,669724.0,KodeKloud Monthly Subscription x1,US,35.0
780587,#780587,2022-11-07 05:35:00,721577.0,KodeKloud Professional Yearly x1,IN,67.95
780605,#780605,2022-11-07 05:43:00,524685.0,KodeKloud Monthly Subscription x1,HR,35.0
780611,#780611,2022-11-07 05:58:00,669739.0,KodeKloud Monthly Subscription x1,NG,1.0
780620,#780620,2022-11-07 06:10:00,669748.0,KodeKloud Monthly Subscription x1,US,35.0
780626,#780626,2022-11-07 06:24:00,17746.0,KodeKloud Monthly Subscription x1,US,17.5
780641,#780641,2022-11-07 06:42:00,317481.0,KodeKloud Monthly Subscription x1,US,17.5
780650,#780650,2022-11-07 06:51:00,321102.0,KodeKloud Monthly Subscription x1,US,17.5
780674,#780674,2022-11-07 08:06:00,82276.0,KodeKloud Professional Yearly x1,AU,140.46
780680,#780680,2022-11-07 08:06:00,483114.0,KodeKloud Monthly Subscription x1,BR,37.87
780692,#780692,2022-11-07 08:49:00,256680.0,KodeKloud Monthly Subscription x1,NG,1.0
780701,#780701,2022-11-07 09:08:00,170868.0,KodeKloud Monthly Subscription x1,BR,18.93
780713,#780713,2022-11-07 09:20:00,721715.0,KodeKloud Professional Yearly x1,MX,205.2
780719,#780719,2022-11-07 09:21:00,666352.0,KodeKloud Monthly Subscription x1,US,17.5
780731,#780731,2022-11-07 09:32:00,659809.0,KodeKloud Professional Yearly x1,IN,67.93
780743,#780743,2022-11-07 09:54:00,721130.0,KodeKloud Professional Yearly x1,US,205.2
780761,#780761,2022-11-07 10:08:00,212136.0,KodeKloud Yearly Subscription x1,AU,101.11
780773,#780773,2022-11-07 10:21:00,561257.0,KodeKloud Monthly Subscription x1,US,35.0
780779,#780779,2022-11-07 10:26:00,82498.0,KodeKloud Monthly Subscription x1,JP,17.5
780794,#780794,2022-11-07 10:43:00,721670.0,KodeKloud Professional Yearly x1,AU,140.0
780821,#780821,2022-11-07 11:02:00,719876.0,KodeKloud Professional Yearly x1,IN,67.8
780836,#780836,2022-11-07 11:05:00,718085.0,KodeKloud Professional Yearly x1,IN,67.95
780851,#780851,2022-11-07 11:29:00,551991.0,KodeKloud Professional Yearly x1,CO,205.2
780860,#780860,2022-11-07 11:32:00,365468.0,KodeKloud Professional Yearly x1,US,205.2
780878,#780878,2022-11-07 11:45:00,391706.0,KodeKloud Monthly Subscription x1,IN,12.59
780917,#780917,2022-11-07 11:58:00,617509.0,KodeKloud Professional Monthly x1,US,52.5
780947,#780947,2022-11-07 12:22:00,649714.0,KodeKloud Yearly Subscription x1,,138.71
780950,#780950,2022-11-07 12:23:00,721865.0,KodeKloud Professional Yearly x1,IN,67.95
780959,#780959,2022-11-07 12:24:00,10883.0,KodeKloud Monthly Subscription x1,SG,17.5
781004,#781004,2022-11-07 13:00:00,673912.0,KodeKloud Yearly Subscription x1,IN,49.03
781025,#781025,2022-11-07 13:16:00,81010.0,KodeKloud Professional Yearly x1,IN,67.9
781031,#781031,2022-11-07 13:16:00,184593.0,KodeKloud Monthly Subscription x1,US,17.5
781037,#781037,2022-11-07 13:19:00,412796.0,KodeKloud Monthly Subscription x1,IN,10.06
781046,#781046,2022-11-07 13:33:00,721937.0,KodeKloud Professional Yearly x1,IN,67.9
781085,#781085,2022-11-07 13:43:00,721685.0,KodeKloud Professional Yearly x1,US,205.2
781103,#781103,2022-11-07 13:48:00,613852.0,KodeKloud Professional Yearly x1,,75.44
781124,#781124,2022-11-07 13:58:00,13520.0,KodeKloud Professional Yearly x1,IN,67.9
781130,#781130,2022-11-07 13:59:00,96995.0,KodeKloud Monthly Subscription x1,OM,17.5
781145,#781145,2022-11-07 14:08:00,709511.0,KodeKloud Monthly Subscription x1,IN,12.58
781154,#781154,2022-11-07 14:13:00,628151.0,KodeKloud Monthly Subscription x1,IN,12.58
781184,#781184,2022-11-07 14:29:00,448796.0,KodeKloud Professional Yearly x1,IN,67.86
781202,#781202,2022-11-07 14:41:00,369236.0,KodeKloud Monthly Subscription x1,US,17.5
781220,#781220,2022-11-07 14:49:00,621410.0,KodeKloud Professional Yearly x1,IN,67.86
781292,#781292,2022-11-07 15:16:00,712931.0,KodeKloud Professional Yearly x1,IN,67.86
781322,#781322,2022-11-07 15:44:00,704012.0,KodeKloud Monthly Subscription x1,JO,28.0
781340,#781340,2022-11-07 15:52:00,667309.0,KodeKloud Professional Yearly x1,IN,67.86
781373,#781373,2022-11-07 16:02:00,722231.0,KodeKloud Monthly Subscription x1,GB,41.91
781379,#781379,2022-11-07 16:06:00,276978.0,KodeKloud Professional Monthly x1,SE,15.17
781382,#781382,2022-11-07 16:06:00,696568.0,KodeKloud Professional Yearly x1,CZ,205.2
781397,#781397,2022-11-07 16:14:00,173076.0,KodeKloud Monthly Subscription x1,IN,12.58
781439,#781439,2022-11-07 16:25:00,229932.0,KodeKloud Professional Yearly x1,TW,205.2
781454,#781454,2022-11-07 16:28:00,722234.0,KodeKloud Professional Yearly x1,IN,67.87
781520,#781520,2022-11-07 16:58:00,38698.0,KodeKloud Yearly Subscription x1,FR,230.54
781541,#781541,2022-11-07 17:06:00,722330.0,KodeKloud Professional Monthly x1,IN,18.87
781559,#781559,2022-11-07 17:12:00,566633.0,KodeKloud Professional Yearly x1,IN,67.87
781568,#781568,2022-11-07 17:14:00,722381.0,KodeKloud Monthly Subscription x1,IN,12.59
781574,#781574,2022-11-07 17:15:00,659779.0,KodeKloud Professional Monthly x1,IN,18.87
781580,#781580,2022-11-07 17:15:00,722354.0,KodeKloud Professional Yearly x1,IN,67.87
781592,#781592,2022-11-07 17:16:00,383081.0,KodeKloud Monthly Subscription x1,FR,35.42
781628,#781628,2022-11-07 17:26:00,463661.0,KodeKloud Professional Yearly x1,IN,67.87
781655,#781655,2022-11-07 17:30:00,722393.0,KodeKloud Professional Yearly x1,IN,67.8
781673,#781673,2022-11-07 17:35:00,377621.0,KodeKloud Professional Yearly x1,IN,67.87
781697,#781697,2022-11-07 17:45:00,624215.0,KodeKloud Professional Yearly x1,US,205.2
781703,#781703,2022-11-07 17:46:00,121325.0,KodeKloud Professional Monthly x1,HU,35.0
781724,#781724,2022-11-07 17:53:00,78142.0,KodeKloud Monthly Subscription x1,GB,20.94
781751,#781751,2022-11-07 18:00:00,661873.0,KodeKloud Professional Yearly x1,,205.2
781769,#781769,2022-11-07 18:09:00,722225.0,KodeKloud Professional Yearly x1,IN,67.87
781808,#781808,2022-11-07 18:27:00,713249.0,KodeKloud Professional Yearly x1,IN,67.84
781814,#781814,2022-11-07 18:27:00,722552.0,KodeKloud Professional Yearly x1,IN,67.87
781820,#781820,2022-11-07 18:28:00,227958.0,KodeKloud Monthly Subscription x1,GB,20.94
781838,#781838,2022-11-07 18:36:00,670273.0,KodeKloud Monthly Subscription x1,CA,37.68
781862,#781862,2022-11-07 18:49:00,722603.0,KodeKloud Professional Yearly x1,IN,67.84
781889,#781889,2022-11-07 18:57:00,715907.0,KodeKloud Professional Yearly x1,TH,205.2
781901,#781901,2022-11-07 19:06:00,228024.0,KodeKloud Monthly Subscription x1,US,17.5
781937,#781937,2022-11-07 19:27:00,719474.0,KodeKloud Professional Yearly x1,VN,205.2
781943,#781943,2022-11-07 19:28:00,707729.0,KodeKloud Professional Monthly x1,IN,18.86
782003,#782003,2022-11-07 19:57:00,321825.0,KodeKloud Monthly Subscription x1,NL,17.7
782009,#782009,2022-11-07 20:00:00,722786.0,KodeKloud Professional Yearly x1,PK,52.06
782024,#782024,2022-11-07 20:06:00,718346.0,KodeKloud Professional Yearly x1,DE,207.04
782033,#782033,2022-11-07 20:07:00,253791.0,KodeKloud Monthly Subscription x1,IN,6.29
782051,#782051,2022-11-07 20:11:00,509913.0,KodeKloud Professional Monthly x1,TR,35.0
782069,#782069,2022-11-07 20:18:00,467411.0,KodeKloud Monthly Subscription x1,BG,35.0
782120,#782120,2022-11-07 20:40:00,722480.0,KodeKloud Monthly Subscription x1,US,28.0
782114,#782114,2022-11-07 20:40:00,722861.0,KodeKloud Professional Yearly x1,GB,243.84
782144,#782144,2022-11-07 20:46:00,351254.0,KodeKloud Professional Yearly x1,AU,24.02
782162,#782162,2022-11-07 20:50:00,722708.0,KodeKloud Professional Yearly x1,IN,67.83
782177,#782177,2022-11-07 20:54:00,649363.0,KodeKloud Professional Yearly x1,IN,67.83
782204,#782204,2022-11-07 21:05:00,342389.0,KodeKloud Monthly Subscription x1,IN,6.28
782222,#782222,2022-11-07 21:18:00,153141.0,KodeKloud Monthly Subscription x1,NP,35.0
782231,#782231,2022-11-07 21:25:00,369611.0,KodeKloud Monthly Subscription x1,IT,17.64
782243,#782243,2022-11-07 21:33:00,618407.0,KodeKloud Monthly Subscription x1,US,35.0
782270,#782270,2022-11-07 21:44:00,723053.0,KodeKloud Professional Yearly x1,GB,242.95
782279,#782279,2022-11-07 21:46:00,48991.0,KodeKloud Monthly Subscription x1,US,17.5
782297,#782297,2022-11-07 21:58:00,103583.0,KodeKloud Professional Yearly x1,IN,67.77
782336,#782336,2022-11-07 22:07:00,10144.0,KodeKloud Yearly Subscription x1,ID,148.2
782345,#782345,2022-11-07 22:10:00,721658.0,KodeKloud Professional Yearly x1,US,205.2
782393,#782393,2022-11-07 22:31:00,643087.0,KodeKloud Professional Yearly x1,IN,67.77
782441,#782441,2022-11-07 22:51:00,712202.0,KodeKloud Professional Yearly x1,PT,206.61
782447,#782447,2022-11-07 22:51:00,173124.0,KodeKloud Monthly Subscription x1,NG,4.5
782450,#782450,2022-11-07 22:52:00,717266.0,KodeKloud Professional Yearly x1,US,205.2
782480,#782480,2022-11-07 23:07:00,723218.0,KodeKloud Professional Yearly x1,IN,67.81
782501,#782501,2022-11-07 23:19:00,723233.0,KodeKloud Professional Monthly x1,US,52.5
782513,#782513,2022-11-07 23:23:00,723251.0,KodeKloud Professional Yearly x1,PK,52.06
782525,#782525,2022-11-07 23:28:00,318945.0,KodeKloud Professional Yearly x1,ES,206.87
782540,#782540,2022-11-07 23:40:00,670564.0,KodeKloud Monthly Subscription x1,IL,35.0
782543,#782543,2022-11-07 23:40:00,110792.0,KodeKloud Yearly Subscription x1,,114.93
782564,#782564,2022-11-07 23:46:00,716993.0,KodeKloud Professional Yearly x1,IN,67.81
782570,#782570,2022-11-07 23:46:00,372464.0,KodeKloud Monthly Subscription x1,HU,14.0
782579,#782579,2022-11-07 23:48:00,320604.0,KodeKloud Professional Yearly x1,IN,67.81
782585,#782585,2022-11-07 23:49:00,42823.0,KodeKloud Professional Yearly x1,IN,67.81
782630,#782630,2022-11-07 23:59:00,715046.0,KodeKloud Monthly Subscription x1,US,35.0
782642,#782642,2022-12-07 00:03:00,7808.0,KodeKloud Monthly Subscription x1,US,17.5
782666,#782666,2022-12-07 00:13:00,670537.0,KodeKloud Professional Monthly x1,US,52.5
782675,#782675,2022-12-07 00:18:00,711233.0,KodeKloud Monthly Subscription x1,BA,35.0
782699,#782699,2022-12-07 00:34:00,676126.0,KodeKloud Yearly Subscription x1,US,148.2
782705,#782705,2022-12-07 00:39:00,188193.0,KodeKloud Professional Yearly x1,AU,38.74
782717,#782717,2022-12-07 00:48:00,513078.0,KodeKloud Professional Monthly x1,IN,18.86
782723,#782723,2022-12-07 00:50:00,34504.0,KodeKloud Professional Yearly x1,BR,201.48
782735,#782735,2022-12-07 00:53:00,705722.0,KodeKloud Professional Yearly x1,NG,102.6
782762,#782762,2022-12-07 01:00:00,370739.0,KodeKloud Professional Yearly x1,IN,67.8
782774,#782774,2022-12-07 01:07:00,529755.0,KodeKloud Professional Monthly x1,US,35.0
782792,#782792,2022-12-07 01:15:00,207585.0,KodeKloud Monthly Subscription x1,US,17.5
782798,#782798,2022-12-07 01:27:00,654025.0,KodeKloud Professional Yearly x1,IN,67.8
782807,#782807,2022-12-07 01:30:00,670669.0,KodeKloud Monthly Subscription x1,US,35.0
782816,#782816,2022-12-07 01:40:00,569963.0,KodeKloud Professional Yearly x1,US,205.2
782825,#782825,2022-12-07 01:46:00,723521.0,KodeKloud Professional Yearly x1,US,205.2
782861,#782861,2022-12-07 02:16:00,723107.0,KodeKloud Professional Yearly x1,HR,205.2
782867,#782867,2022-12-07 02:20:00,723593.0,KodeKloud Professional Yearly x1,US,205.2
782873,#782873,2022-12-07 02:23:00,562538.0,KodeKloud Monthly Subscription x1,US,35.0
782876,#782876,2022-12-07 02:24:00,723572.0,KodeKloud Professional Yearly x1,IN,67.85
782891,#782891,2022-12-07 02:34:00,712250.0,KodeKloud Professional Yearly x1,AR,205.2
782900,#782900,2022-12-07 02:40:00,65317.0,KodeKloud Monthly Subscription x1,US,28.0
782903,#782903,2022-12-07 02:45:00,692947.0,KodeKloud Yearly Subscription x1,US,148.2
782945,#782945,2022-12-07 03:12:00,723668.0,KodeKloud Monthly Subscription x1,DE,35.22
782951,#782951,2022-12-07 03:14:00,228651.0,KodeKloud Monthly Subscription x1,DE,17.61
782978,#782978,2022-12-07 03:38:00,78640.0,KodeKloud Monthly Subscription x1,US,17.5
782981,#782981,2022-12-07 03:39:00,179568.0,KodeKloud Monthly Subscription x1,CA,18.86
782996,#782996,2022-12-07 03:44:00,723713.0,KodeKloud Professional Yearly x1,NG,102.6
783038,#783038,2022-12-07 04:26:00,723719.0,KodeKloud Professional Yearly x1,US,205.2
783074,#783074,2022-12-07 04:44:00,273429.0,KodeKloud Monthly Subscription x1,US,17.5
783077,#783077,2022-12-07 04:44:00,685972.0,KodeKloud Monthly Subscription x1,PL,35.0
783101,#783101,2022-12-07 05:15:00,723833.0,KodeKloud Professional Yearly x1,IN,67.8
783113,#783113,2022-12-07 05:24:00,277518.0,KodeKloud Monthly Subscription x1,FR,17.57
783116,#783116,2022-12-07 05:27:00,723842.0,KodeKloud Professional Yearly x1,US,205.2
783131,#783131,2022-12-07 05:45:00,535512.0,KodeKloud Professional Monthly x1,US,52.5
783149,#783149,2022-12-07 06:16:00,63100.0,KodeKloud Yearly Subscription x1,NG,48.75
783155,#783155,2022-12-07 06:40:00,406499.0,KodeKloud Professional Monthly x1,,35.0
783158,#783158,2022-12-07 06:44:00,723878.0,KodeKloud Professional Yearly x1,IN,67.8
783176,#783176,2022-12-07 06:57:00,351470.0,KodeKloud Professional Monthly x1,IN,12.57
783197,#783197,2022-12-07 07:19:00,106910.0,KodeKloud Professional Yearly x1,US,205.2
783218,#783218,2022-12-07 08:01:00,288210.0,KodeKloud Monthly Subscription x1,MX,17.5
783230,#783230,2022-12-07 08:58:00,142071.0,KodeKloud Professional Yearly x1,US,205.2
783245,#783245,2022-12-07 09:36:00,322773.0,KodeKloud Monthly Subscription x1,JP,17.5
783254,#783254,2022-12-07 09:49:00,670975.0,KodeKloud Monthly Subscription x1,PE,35.0
783269,#783269,2022-12-07 10:09:00,416696.0,KodeKloud Professional Monthly x1,US,35.0
783275,#783275,2022-12-07 10:21:00,39358.0,KodeKloud Monthly Subscription x1,US,17.5
783281,#783281,2022-12-07 10:40:00,425843.0,KodeKloud Professional Yearly x1,IN,67.77
783296,#783296,2022-12-07 10:44:00,507720.0,KodeKloud Professional Monthly x1,US,52.5
783308,#783308,2022-12-07 10:55:00,70126.0,KodeKloud Monthly Subscription x1,IN,6.29
783326,#783326,2022-12-07 11:24:00,619400.0,KodeKloud Professional Monthly x1,IN,18.85
783341,#783341,2022-12-07 11:48:00,468237.0,KodeKloud Monthly Subscription x1,IN,6.28
783353,#783353,2022-12-07 11:52:00,451886.0,KodeKloud Monthly Subscription x1,IN,6.28
783362,#783362,2022-12-07 11:57:00,669625.0,KodeKloud Yearly Subscription x1,IN,48.96
783383,#783383,2022-12-07 12:12:00,724097.0,KodeKloud Professional Yearly x1,IN,67.73
783437,#783437,2022-12-07 12:44:00,724106.0,KodeKloud Yearly Subscription x1,IN,48.92
783458,#783458,2022-12-07 12:59:00,2873.0,KodeKloud Professional Monthly x1,IN,18.82
783464,#783464,2022-12-07 13:00:00,617691.0,KodeKloud Professional Yearly x1,IN,67.68
783482,#783482,2022-12-07 13:13:00,724193.0,KodeKloud Yearly Subscription x1,GB,176.06
783548,#783548,2022-12-07 13:52:00,391295.0,KodeKloud Professional Monthly x1,IN,18.82
783560,#783560,2022-12-07 14:07:00,724289.0,KodeKloud Professional Yearly x1,IN,67.67
783614,#783614,2022-12-07 14:32:00,724379.0,KodeKloud Monthly Subscription x1,IN,12.54
783662,#783662,2022-12-07 14:47:00,468324.0,KodeKloud Monthly Subscription x1,CA,37.6
783665,#783665,2022-12-07 14:49:00,553152.0,KodeKloud Monthly Subscription x1,SG,28.0
783668,#783668,2022-12-07 14:50:00,8135.0,KodeKloud Monthly Subscription x1,DE,35.04
783695,#783695,2022-12-07 14:59:00,150705.0,KodeKloud Monthly Subscription x1,SA,17.5
783719,#783719,2022-12-07 15:15:00,724319.0,KodeKloud Professional Yearly x1,IN,67.69
783740,#783740,2022-12-07 15:22:00,724511.0,KodeKloud Professional Yearly x1,PH,205.2
783761,#783761,2022-12-07 15:27:00,102371.0,KodeKloud Professional Yearly x1,ES,205.85
783773,#783773,2022-12-07 15:33:00,200133.0,KodeKloud Monthly Subscription x1,,17.5
783779,#783779,2022-12-07 15:36:00,724472.0,KodeKloud Monthly Subscription x1,DE,35.07
783788,#783788,2022-12-07 15:40:00,319146.0,KodeKloud Monthly Subscription x1,US,17.5
783794,#783794,2022-12-07 15:43:00,685498.0,KodeKloud Professional Yearly x1,KE,205.2
783800,#783800,2022-12-07 15:45:00,88660.0,KodeKloud Monthly Subscription x1,BG,17.5
783818,#783818,2022-12-07 15:57:00,712934.0,KodeKloud Monthly Subscription x1,IN,12.54
783833,#783833,2022-12-07 16:00:00,724574.0,KodeKloud Professional Yearly x1,IN,67.7
783851,#783851,2022-12-07 16:08:00,724628.0,KodeKloud Yearly Subscription x1,IN,48.89
783857,#783857,2022-12-07 16:09:00,144801.0,KodeKloud Monthly Subscription x1,US,17.5
783878,#783878,2022-12-07 16:22:00,724664.0,KodeKloud Monthly Subscription x1,UY,35.0
783902,#783902,2022-12-07 16:28:00,724649.0,KodeKloud Monthly Subscription x1,TR,35.0
783911,#783911,2022-12-07 16:32:00,194970.0,KodeKloud Professional Yearly x1,IL,205.2
783923,#783923,2022-12-07 16:36:00,620975.0,KodeKloud Professional Yearly x1,IN,67.7
783944,#783944,2022-12-07 16:59:00,271425.0,KodeKloud Professional Monthly x1,NG,4.5
783947,#783947,2022-12-07 16:59:00,107477.0,KodeKloud Professional Monthly x1,GR,52.56
783953,#783953,2022-12-07 17:01:00,724745.0,KodeKloud Professional Yearly x1,DK,205.2
783977,#783977,2022-12-07 17:22:00,721568.0,KodeKloud Professional Yearly x1,NG,102.6
783983,#783983,2022-12-07 17:23:00,722219.0,KodeKloud Professional Yearly x1,GE,205.2
783998,#783998,2022-12-07 17:28:00,564470.0,KodeKloud Professional Yearly x1,NL,205.42
784010,#784010,2022-12-07 17:32:00,724796.0,KodeKloud Professional Yearly x1,PK,51.57
784016,#784016,2022-12-07 17:33:00,562736.0,KodeKloud Professional Monthly x1,IN,18.86
784019,#784019,2022-12-07 17:34:00,406733.0,KodeKloud Monthly Subscription x1,RO,35.0
784028,#784028,2022-12-07 17:36:00,177792.0,KodeKloud Monthly Subscription x1,GB,41.4
784034,#784034,2022-12-07 17:48:00,724823.0,KodeKloud Professional Yearly x1,DE,205.42
784043,#784043,2022-12-07 17:50:00,677161.0,KodeKloud Yearly Subscription x1,GB,175.39
784064,#784064,2022-12-07 17:54:00,724817.0,KodeKloud Professional Yearly x1,IN,67.7
784079,#784079,2022-12-07 17:56:00,234513.0,KodeKloud Professional Yearly x1,IN,67.71
784085,#784085,2022-12-07 17:58:00,624743.0,KodeKloud Yearly Subscription x1,IN,48.91
784124,#784124,2022-12-07 18:17:00,563681.0,KodeKloud Professional Monthly x1,IN,18.86
784133,#784133,2022-12-07 18:23:00,534966.0,KodeKloud Professional Yearly x1,IN,21.31
784136,#784136,2022-12-07 18:24:00,671443.0,KodeKloud Monthly Subscription x1,VN,28.0
784142,#784142,2022-12-07 18:27:00,166512.0,KodeKloud Professional Yearly x1,IN,67.71
784148,#784148,2022-12-07 18:30:00,278523.0,KodeKloud Monthly Subscription x1,NL,17.52
784154,#784154,2022-12-07 18:32:00,671470.0,KodeKloud Monthly Subscription x1,NG,1.0
784220,#784220,2022-12-07 19:02:00,671488.0,KodeKloud Monthly Subscription x1,NG,1.0
784223,#784223,2022-12-07 19:04:00,20821.0,KodeKloud Monthly Subscription x1,BR,18.5
784235,#784235,2022-12-07 19:08:00,264318.0,KodeKloud Professional Yearly x1,IN,67.73
784247,#784247,2022-12-07 19:12:00,558887.0,KodeKloud Monthly Subscription x1,RO,28.0
784253,#784253,2022-12-07 19:15:00,147558.0,KodeKloud Professional Yearly x1,IN,67.8
784277,#784277,2022-12-07 19:32:00,714365.0,KodeKloud Yearly Subscription x1,IN,48.92
784292,#784292,2022-12-07 19:38:00,725036.0,KodeKloud Professional Yearly x1,IN,67.73
784310,#784310,2022-12-07 19:40:00,725042.0,KodeKloud Professional Yearly x1,AU,137.97
784316,#784316,2022-12-07 19:43:00,724979.0,KodeKloud Professional Yearly x1,IN,67.73
784358,#784358,2022-12-07 20:08:00,116021.0,KodeKloud Yearly Subscription x1,MA,148.2
784364,#784364,2022-12-07 20:09:00,724883.0,KodeKloud Professional Yearly x1,AU,138.19
784481,#784481,2022-12-07 20:32:00,278649.0,KodeKloud Monthly Subscription x1,US,17.5
784502,#784502,2022-12-07 20:45:00,514599.0,KodeKloud Professional Yearly x1,,205.2
784511,#784511,2022-12-07 20:49:00,417467.0,KodeKloud Monthly Subscription x1,NO,17.5
784514,#784514,2022-12-07 20:50:00,468438.0,KodeKloud Professional Monthly x1,DK,35.0
784526,#784526,2022-12-07 20:58:00,174531.0,KodeKloud Monthly Subscription x1,FR,17.57
784535,#784535,2022-12-07 21:04:00,725201.0,KodeKloud Professional Yearly x1,ES,206.29
784550,#784550,2022-12-07 21:11:00,119579.0,KodeKloud Monthly Subscription x1,IN,6.29
784583,#784583,2022-12-07 21:25:00,725237.0,KodeKloud Monthly Subscription x1,US,35.0
784619,#784619,2022-12-07 21:42:00,725273.0,KodeKloud Professional Yearly x1,CA,207.14
784628,#784628,2022-12-07 21:44:00,721376.0,KodeKloud Monthly Subscription x1,IN,12.56
784637,#784637,2022-12-07 21:45:00,701804.0,KodeKloud Professional Yearly x1,IN,67.77
784646,#784646,2022-12-07 21:50:00,694483.0,KodeKloud Professional Yearly x1,IN,67.77
784670,#784670,2022-12-07 21:55:00,720122.0,KodeKloud Professional Monthly x1,AU,39.47
784718,#784718,2022-12-07 22:14:00,712700.0,KodeKloud Professional Yearly x1,IN,67.77
784727,#784727,2022-12-07 22:16:00,68353.0,KodeKloud Professional Yearly x1,CA,207.19
784736,#784736,2022-12-07 22:18:00,725336.0,KodeKloud Professional Monthly x1,US,52.5
784787,#784787,2022-12-07 22:44:00,678787.0,KodeKloud Professional Monthly x1,IN,18.85
784802,#784802,2022-12-07 22:47:00,345926.0,KodeKloud Professional Yearly x1,IN,67.77
784850,#784850,2022-12-07 22:59:00,725417.0,KodeKloud Monthly Subscription x1,IN,12.57
784868,#784868,2022-12-07 23:01:00,379787.0,KodeKloud Professional Yearly x1,IN,67.81
784901,#784901,2022-12-07 23:12:00,22136.0,KodeKloud Professional Yearly x1,JP,205.2
784922,#784922,2022-12-07 23:16:00,720155.0,KodeKloud Professional Yearly x1,IN,67.81
784928,#784928,2022-12-07 23:16:00,223866.0,KodeKloud Monthly Subscription x1,CL,17.5
784943,#784943,2022-12-07 23:20:00,674923.0,KodeKloud Professional Yearly x1,IN,67.81
784991,#784991,2022-12-07 23:46:00,725444.0,KodeKloud Professional Yearly x1,IN,67.84
785015,#785015,2022-12-07 23:57:00,671785.0,KodeKloud Monthly Subscription x1,NG,1.0
785021,#785021,2022-12-07 23:58:00,389774.0,KodeKloud Professional Yearly x1,IN,67.81
785027,#785027,13/7/22 0:01,443120.0,KodeKloud Professional Yearly x1,IN,67.84
785036,#785036,13/7/22 0:05,30514.0,KodeKloud Yearly Subscription x1,IN,48.99
785108,#785108,13/7/22 0:44,533271.0,KodeKloud Professional Monthly x1,IN,12.58
785114,#785114,13/7/22 0:51,725591.0,KodeKloud Professional Yearly x1,US,205.2
785138,#785138,13/7/22 1:04,288624.0,KodeKloud Yearly Subscription x1,IN,48.98
785246,#785246,13/7/22 2:23,723170.0,KodeKloud Professional Yearly x1,IN,67.83
785258,#785258,13/7/22 2:38,254247.0,KodeKloud Professional Yearly x1,IN,67.83
785267,#785267,13/7/22 2:41,598401.0,KodeKloud Yearly Subscription x1,CM,148.2
785273,#785273,13/7/22 2:45,725795.0,KodeKloud Professional Yearly x1,LT,205.85
785279,#785279,13/7/22 3:00,672064.0,KodeKloud Monthly Subscription x1,IN,12.57
785282,#785282,13/7/22 3:02,409592.0,KodeKloud Professional Yearly x1,IN,67.81
785288,#785288,13/7/22 3:04,380171.0,KodeKloud Monthly Subscription x1,FR,35.16
785294,#785294,13/7/22 3:09,725831.0,KodeKloud Professional Yearly x1,DE,206.12
785330,#785330,13/7/22 3:51,725873.0,KodeKloud Monthly Subscription x1,US,35.0
785345,#785345,13/7/22 4:04,725876.0,KodeKloud Professional Yearly x1,IN,67.81
785372,#785372,13/7/22 4:39,722150.0,KodeKloud Monthly Subscription x1,NG,12.0
785384,#785384,13/7/22 4:47,473982.0,KodeKloud Professional Yearly x1,US,205.2
785441,#785441,13/7/22 5:37,725894.0,KodeKloud Professional Yearly x1,NG,102.6
785483,#785483,13/7/22 6:46,721427.0,KodeKloud Yearly Subscription x1,US,148.2
785489,#785489,13/7/22 6:54,726023.0,KodeKloud Monthly Subscription x1,BR,36.6
785510,#785510,13/7/22 7:17,521508.0,KodeKloud Professional Yearly x1,DO,205.2
785516,#785516,13/7/22 7:27,641179.0,KodeKloud Monthly Subscription x1,NG,12.0
785546,#785546,13/7/22 8:36,621416.0,KodeKloud Monthly Subscription x1,US,35.0
785549,#785549,13/7/22 8:45,726086.0,KodeKloud Professional Yearly x1,IN,67.8
785567,#785567,13/7/22 9:02,726101.0,KodeKloud Professional Yearly x1,US,205.2
785579,#785579,13/7/22 9:10,672259.0,KodeKloud Professional Monthly x1,US,52.5
785591,#785591,13/7/22 9:24,13214.0,KodeKloud Professional Yearly x1,BR,198.28
785633,#785633,13/7/22 10:24,317295.0,KodeKloud Monthly Subscription x1,US,17.5
785636,#785636,13/7/22 10:25,279180.0,KodeKloud Monthly Subscription x1,US,17.5
785639,#785639,13/7/22 10:29,418196.0,KodeKloud Professional Monthly x1,US,35.0
785642,#785642,13/7/22 10:33,317457.0,KodeKloud Monthly Subscription x1,US,17.5
785645,#785645,13/7/22 10:33,418280.0,KodeKloud Monthly Subscription x1,US,17.5
785648,#785648,13/7/22 10:34,370868.0,KodeKloud Monthly Subscription x1,US,17.5
785654,#785654,13/7/22 10:40,279528.0,KodeKloud Monthly Subscription x1,US,17.5
785657,#785657,13/7/22 10:42,619943.0,KodeKloud Monthly Subscription x1,IN,12.57
