Customer ID,First Paid Order Date,First Order Date,Total Spent
658423.0,25/6/22 21:43,25/6/22 21:43,157.5
658387.0,2022-04-06 23:49:00,2022-04-06 23:49:00,70.0
658363.0,2022-08-06 00:05:00,2022-08-06 00:05:00,136.8
658360.0,2022-04-06 07:59:00,2022-04-06 07:59:00,228.0
658357.0,2022-06-06 09:04:00,2022-06-06 09:04:00,114.0
658348.0,2022-04-06 15:07:00,2022-04-06 15:07:00,28.11
658345.0,2022-05-06 00:07:00,2022-05-06 00:07:00,52.5
658342.0,2022-04-06 06:44:00,2022-04-06 06:44:00,12.0
658327.0,2022-04-06 19:29:00,2022-04-06 19:29:00,6.83
658312.0,2022-04-06 05:39:00,2022-04-06 05:39:00,114.0
658300.0,2022-04-06 05:09:00,2022-04-06 05:09:00,205.2
658282.0,2022-04-06 04:42:00,2022-04-06 04:42:00,140.0
658255.0,2022-12-06 01:08:00,2022-12-06 01:08:00,52.5
658228.0,2022-05-06 16:14:00,2022-05-06 16:14:00,30.08
658183.0,2022-04-06 02:52:00,2022-04-06 02:52:00,112.0
658174.0,2022-05-06 14:00:00,2022-05-06 14:00:00,70.0
658162.0,2022-04-06 04:06:00,2022-04-06 04:06:00,70.0
658126.0,2022-04-06 01:54:00,2022-04-06 01:54:00,90.93
658123.0,2022-04-06 01:53:00,2022-04-06 01:53:00,90.97
658117.0,16/7/22 0:08,16/7/22 0:08,79.73
658108.0,2022-04-06 01:47:00,2022-04-06 01:47:00,45.47
658096.0,2022-07-08 03:00:00,2022-07-08 03:00:00,232.0
658081.0,2022-08-07 14:31:00,2022-08-07 14:31:00,80.29
658060.0,21/10/22 1:11,21/10/22 1:11,35.0
658054.0,2022-04-06 01:31:00,2022-04-06 01:31:00,45.48
658039.0,2022-04-06 11:52:00,2022-04-06 11:52:00,15.17
658033.0,2022-11-06 01:44:00,2022-11-06 01:44:00,69.75
658012.0,2022-04-06 01:01:00,2022-04-06 01:01:00,105.0
657937.0,2022-04-06 00:01:00,2022-04-06 00:01:00,88.44
657907.0,2022-03-06 23:37:00,2022-03-06 23:37:00,37.08
657892.0,2022-03-06 23:40:00,2022-03-06 23:40:00,90.96
657883.0,2022-03-06 23:12:00,2022-03-06 23:12:00,228.0
657880.0,2022-03-06 23:08:00,2022-03-06 23:08:00,114.0
657826.0,2022-03-06 22:24:00,2022-03-06 22:24:00,67.23
657787.0,2022-03-06 21:46:00,2022-03-06 21:46:00,91.05
657766.0,15/6/22 16:56,15/6/22 16:56,36.63
657742.0,2022-03-06 21:23:00,2022-03-06 21:23:00,15.06
657733.0,2022-03-06 21:09:00,2022-03-06 21:09:00,88.11
657724.0,2022-03-06 21:08:00,2022-03-06 21:08:00,22.51
657703.0,2022-03-06 20:46:00,2022-03-06 20:46:00,44.22
657682.0,2022-01-10 13:32:00,2022-01-10 13:32:00,56.26
657649.0,2022-03-06 20:36:00,2022-03-06 20:36:00,45.52
657646.0,2022-03-06 20:19:00,2022-03-06 20:19:00,7.59
657610.0,21/6/22 19:29,21/6/22 19:29,81.43
657598.0,2022-03-06 19:34:00,2022-03-06 19:34:00,17.5
657595.0,2022-03-06 19:40:00,2022-03-06 19:40:00,15.19
657577.0,2022-03-06 19:18:00,2022-03-06 19:18:00,99.15
657550.0,2022-03-06 18:37:00,2022-03-06 18:37:00,29.9
657541.0,2022-03-10 17:50:00,2022-03-10 17:50:00,199.06
657523.0,2022-03-06 18:20:00,2022-03-06 18:20:00,91.03
657490.0,2022-03-06 17:53:00,2022-03-06 17:53:00,45.47
657469.0,2022-03-06 17:22:00,2022-03-06 17:22:00,228.0
657430.0,2022-07-06 18:12:00,2022-07-06 18:12:00,81.83
657421.0,2022-07-06 22:20:00,2022-07-06 22:20:00,243.7
657376.0,2022-03-06 16:15:00,2022-03-06 16:15:00,24.0
657346.0,2022-03-06 15:46:00,2022-03-06 15:46:00,238.67
657343.0,29/7/22 16:44,29/7/22 16:44,183.55
657328.0,16/6/22 15:57,16/6/22 15:57,52.94
657316.0,2022-03-06 15:21:00,2022-03-06 15:21:00,228.0
657268.0,2022-03-06 15:19:00,2022-03-06 15:19:00,29.9
657265.0,2022-03-06 15:07:00,2022-03-06 15:07:00,35.0
657232.0,2022-03-06 14:43:00,2022-03-06 14:43:00,60.61
657223.0,2022-04-06 21:29:00,2022-04-06 21:29:00,45.47
657175.0,2022-03-06 14:18:00,2022-03-06 14:18:00,228.0
657151.0,2022-08-07 17:56:00,2022-08-07 17:56:00,80.21
657148.0,22/8/22 13:57,22/8/22 13:57,79.57
657130.0,2022-03-06 18:35:00,2022-03-06 18:35:00,40.96
657106.0,23/7/22 22:50,23/7/22 22:50,79.64
657082.0,23/6/22 13:50,23/6/22 13:50,81.27
657073.0,2022-03-06 13:03:00,2022-03-06 13:03:00,14.81
657043.0,23/9/22 23:22,2022-03-06 11:56:00,182.4
656989.0,2022-03-06 10:58:00,2022-03-06 10:58:00,27.08
656878.0,2022-03-06 06:33:00,2022-03-06 06:33:00,228.0
656848.0,24/6/22 22:40,24/6/22 22:40,48.75
656803.0,2022-07-06 23:30:00,2022-07-06 23:30:00,228.0
656794.0,2022-03-06 04:30:00,2022-03-06 04:30:00,17.5
656785.0,2022-03-06 06:01:00,2022-03-06 06:01:00,52.5
656779.0,2022-09-10 05:22:00,2022-09-10 05:22:00,35.0
656740.0,2022-03-06 06:08:00,2022-03-06 06:08:00,114.0
656722.0,2022-03-06 03:40:00,2022-03-06 03:40:00,114.0
656713.0,2022-03-06 03:26:00,2022-03-06 03:26:00,22.02
656689.0,2022-03-06 14:07:00,2022-03-06 14:07:00,91.09
656659.0,2022-03-06 02:35:00,2022-03-06 02:35:00,231.07
656647.0,26/10/22 17:22,2022-06-10 21:27:00,553.88
656638.0,2022-03-07 03:57:00,2022-03-07 03:57:00,52.69
656572.0,2022-03-06 01:41:00,2022-03-06 01:41:00,238.62
656422.0,2022-02-06 23:37:00,2022-02-06 23:37:00,15.08
656416.0,2022-02-06 23:32:00,2022-02-06 23:32:00,15.08
656404.0,2022-02-06 23:25:00,2022-02-06 23:25:00,17.5
656392.0,2022-02-06 23:17:00,2022-02-06 23:17:00,114.0
656380.0,2022-02-06 23:13:00,2022-02-06 23:13:00,105.0
656320.0,2022-02-06 22:22:00,2022-02-06 22:22:00,105.0
656317.0,2022-08-06 11:56:00,2022-08-06 11:56:00,52.5
656293.0,2022-02-06 22:19:00,2022-02-06 22:19:00,18.72
656281.0,2022-02-06 22:16:00,2022-02-06 22:16:00,121.97
656260.0,2022-02-06 21:55:00,2022-02-06 21:55:00,237.32
656242.0,2022-02-06 21:42:00,2022-02-06 21:42:00,82.0
656146.0,2022-02-06 20:35:00,2022-02-06 20:35:00,114.0
656140.0,2022-02-06 20:34:00,2022-02-06 20:34:00,10.11
656137.0,2022-02-06 20:44:00,2022-02-06 20:44:00,228.0
656131.0,2022-02-06 20:37:00,2022-02-06 20:37:00,91.12
656077.0,2022-02-06 20:02:00,2022-02-06 20:02:00,114.0
656059.0,2022-02-06 20:31:00,2022-02-06 20:31:00,74.48
656050.0,2022-02-06 19:53:00,2022-02-06 19:53:00,60.22
655960.0,2022-06-06 17:39:00,2022-06-06 17:39:00,33.86
655924.0,2022-02-06 18:39:00,2022-02-06 18:39:00,15.07
655900.0,2022-01-11 22:12:00,2022-01-11 22:12:00,14.28
655882.0,2022-02-06 17:52:00,2022-02-06 17:52:00,91.07
655849.0,2022-02-06 17:35:00,2022-02-06 17:35:00,243.61
655813.0,14/6/22 10:26,14/6/22 10:26,81.42
655801.0,2022-04-06 01:38:00,2022-04-06 01:38:00,38.48
655789.0,2022-03-06 15:13:00,2022-03-06 15:13:00,45.52
655708.0,2022-02-06 15:58:00,2022-02-06 15:58:00,1140.0
655681.0,15/6/22 19:32,15/6/22 19:32,228.0
655621.0,2022-02-06 15:15:00,2022-02-06 15:15:00,40.98
655600.0,2022-10-06 21:30:00,2022-10-06 21:30:00,90.38
655594.0,2022-02-06 14:55:00,2022-02-06 14:55:00,91.08
655546.0,2022-02-06 14:40:00,2022-02-06 14:40:00,81.94
655543.0,2022-03-06 08:54:00,2022-03-06 08:54:00,144.42
655540.0,2022-02-06 14:12:00,2022-02-06 14:12:00,6.0
655531.0,2022-02-06 14:19:00,2022-02-06 14:19:00,33.42
655528.0,2022-02-06 14:10:00,2022-02-06 14:10:00,30.12
655525.0,2022-02-06 14:10:00,2022-02-06 14:10:00,228.0
655513.0,2022-02-06 14:02:00,2022-02-06 14:02:00,29.95
655462.0,22/6/22 5:18,2022-02-06 13:19:00,148.2
655444.0,2022-02-06 21:44:00,2022-02-06 21:44:00,243.94
655441.0,2022-04-06 07:06:00,2022-02-06 13:11:00,175.97
655426.0,2022-02-06 12:46:00,2022-02-06 12:46:00,91.07
655417.0,2022-02-06 12:36:00,2022-02-06 12:36:00,91.07
655411.0,2022-02-06 12:36:00,2022-02-06 12:36:00,44.29
655405.0,2022-02-06 12:34:00,2022-02-06 12:34:00,105.0
655387.0,2022-02-06 12:11:00,2022-02-06 12:11:00,37.17
655372.0,15/6/22 7:38,15/6/22 7:38,156.96
655369.0,2022-02-06 11:58:00,2022-02-06 11:58:00,228.0
655366.0,2022-02-06 12:06:00,2022-02-06 12:06:00,29.89
655354.0,2022-02-06 11:53:00,2022-02-06 11:53:00,7.59
655345.0,2022-02-06 12:07:00,2022-02-06 12:07:00,91.07
655342.0,2022-02-06 11:40:00,2022-02-06 11:40:00,216.6
655339.0,2022-02-06 11:28:00,2022-02-06 11:28:00,91.0
655336.0,2022-02-06 11:34:00,2022-02-06 11:34:00,59.75
655276.0,2022-02-06 10:36:00,2022-02-06 10:36:00,118.42
655261.0,2022-01-07 03:46:00,2022-02-06 10:01:00,105.0
655204.0,2022-02-06 07:47:00,2022-02-06 07:47:00,333.0
655192.0,2022-02-06 07:33:00,2022-02-06 07:33:00,17.5
655162.0,2022-09-06 20:05:00,2022-09-06 20:05:00,146.77
655132.0,23/6/22 23:02,2022-02-06 05:44:00,205.2
655087.0,2022-02-06 05:08:00,2022-02-06 05:08:00,114.0
655066.0,2022-02-06 23:15:00,2022-02-06 23:15:00,45.56
655060.0,2022-02-06 04:26:00,2022-02-06 04:26:00,210.0
655030.0,2022-02-06 04:01:00,2022-02-06 04:01:00,17.5
655003.0,2022-02-06 03:53:00,2022-02-06 03:53:00,114.0
654979.0,30/6/22 1:22,30/6/22 1:22,151.62
654973.0,2022-02-07 03:35:00,2022-02-06 03:21:00,52.5
654940.0,2022-08-06 23:13:00,2022-08-06 23:13:00,54.61
654910.0,21/6/22 21:36,21/6/22 21:36,81.39
654895.0,2022-02-06 02:39:00,2022-02-06 02:39:00,280.99
654832.0,2022-02-06 01:56:00,2022-02-06 01:56:00,105.0
654784.0,14/6/22 13:58,14/6/22 13:58,90.52
654775.0,2022-10-06 01:05:00,2022-10-06 01:05:00,136.8
654673.0,2022-02-06 00:27:00,2022-02-06 00:27:00,114.0
654625.0,2022-01-06 23:48:00,2022-01-06 23:48:00,103.6
654607.0,2022-03-06 13:22:00,2022-03-06 13:22:00,15.07
654604.0,2022-01-06 23:36:00,2022-01-06 23:36:00,105.0
654589.0,2022-04-06 13:03:00,2022-04-06 13:03:00,22.48
654580.0,17/6/22 18:43,2022-01-06 23:19:00,73.32
654538.0,2022-01-06 22:45:00,2022-01-06 22:45:00,228.0
654517.0,2022-01-06 22:38:00,2022-01-06 22:38:00,114.0
654508.0,2022-01-06 22:44:00,2022-01-06 22:44:00,35.0
654487.0,2022-01-06 22:47:00,2022-01-06 22:47:00,45.59
654427.0,2022-01-06 21:29:00,2022-01-06 21:29:00,105.0
654400.0,2022-01-06 21:13:00,2022-01-06 21:13:00,244.55
654364.0,2022-01-06 21:04:00,2022-01-06 21:04:00,91.23
654358.0,29/7/22 16:58,29/7/22 16:58,148.2
654292.0,2022-01-06 20:25:00,2022-01-06 20:25:00,228.0
654286.0,2022-07-06 01:25:00,2022-07-06 01:25:00,238.63
654280.0,17/6/22 14:30,17/6/22 14:30,102.6
654271.0,2022-01-06 20:17:00,2022-01-06 20:17:00,285.4
654238.0,2022-01-06 19:58:00,2022-01-06 19:58:00,143.33
654211.0,2022-01-06 19:51:00,2022-01-06 19:51:00,11.25
654187.0,2022-02-06 09:32:00,2022-02-06 09:32:00,228.0
654160.0,2022-01-06 19:27:00,2022-01-06 19:27:00,59.86
654148.0,2022-01-06 19:18:00,2022-01-06 19:18:00,114.0
654145.0,2022-01-06 19:18:00,2022-01-06 19:18:00,114.0
654139.0,22/6/22 0:09,22/6/22 0:09,81.43
654136.0,2022-01-06 19:17:00,2022-01-06 19:17:00,114.0
654130.0,2022-01-06 19:26:00,2022-01-06 19:26:00,18.76
654121.0,2022-01-06 19:18:00,2022-01-06 19:18:00,7.6
654118.0,2022-02-06 20:46:00,2022-02-06 20:46:00,91.1
654106.0,2022-01-06 18:56:00,2022-01-06 18:56:00,228.0
654103.0,2022-03-06 14:21:00,2022-03-06 14:21:00,91.09
654091.0,2022-01-06 19:22:00,2022-01-06 19:22:00,228.0
654079.0,31/8/22 4:12,24/8/22 2:53,48.96
654025.0,2022-12-07 01:27:00,2022-12-07 01:27:00,80.01
654019.0,2022-03-06 16:51:00,2022-03-06 16:51:00,114.0
653989.0,29/6/22 12:42,29/6/22 12:42,80.53
653905.0,2022-01-08 19:17:00,2022-01-06 16:43:00,278.16
653878.0,2022-01-06 16:22:00,2022-01-06 16:22:00,59.79
653875.0,2022-01-06 16:27:00,2022-01-06 16:27:00,91.14
653860.0,2022-01-06 16:36:00,2022-01-06 16:36:00,45.56
653800.0,20/7/22 21:01,20/7/22 21:01,35.0
653725.0,2022-01-06 18:35:00,2022-01-06 18:35:00,30.28
653716.0,2022-04-06 00:11:00,2022-04-06 00:11:00,114.0
653704.0,2022-01-06 14:26:00,2022-01-06 14:26:00,91.09
653686.0,14/7/22 15:36,14/7/22 15:36,79.61
653641.0,2022-01-06 13:32:00,2022-01-06 13:32:00,81.99
653614.0,2022-10-06 14:31:00,2022-10-06 14:31:00,90.81
653608.0,2022-02-06 11:58:00,2022-02-06 11:58:00,91.07
653551.0,2022-01-06 12:40:00,2022-01-06 12:40:00,91.1
653539.0,2022-01-06 11:56:00,2022-01-06 11:56:00,29.91
653482.0,2022-01-06 12:14:00,2022-01-06 12:14:00,45.54
653479.0,2022-01-06 11:10:00,2022-01-06 11:10:00,52.5
653461.0,2022-01-06 10:19:00,2022-01-06 10:19:00,275.2
653422.0,2022-02-06 10:17:00,2022-02-06 10:17:00,33.42
653413.0,2022-01-06 09:28:00,2022-01-06 09:28:00,210.0
653392.0,2022-01-06 09:21:00,2022-01-06 09:21:00,81.68
653377.0,2022-02-07 22:33:00,2022-02-07 22:33:00,80.55
653353.0,2022-01-06 08:06:00,2022-01-06 08:06:00,76.18
653347.0,2022-01-06 08:50:00,2022-01-06 08:50:00,228.0
653311.0,2022-01-06 06:53:00,2022-01-06 06:53:00,228.0
653287.0,2022-01-06 12:29:00,2022-01-06 12:29:00,105.0
653263.0,2022-05-06 02:48:00,2022-05-06 02:48:00,105.0
653257.0,2022-01-06 06:04:00,2022-01-06 06:04:00,35.0
653254.0,2022-03-06 02:34:00,2022-03-06 02:34:00,35.0
653233.0,2022-01-06 05:13:00,2022-01-06 05:13:00,228.0
653215.0,2022-01-06 04:43:00,2022-01-06 04:43:00,228.0
653203.0,2022-01-06 04:35:00,2022-01-06 04:35:00,114.0
653194.0,2022-01-06 04:16:00,2022-01-06 04:16:00,228.0
653182.0,22/6/22 21:16,22/6/22 21:16,51.03
653137.0,16/8/22 21:00,2022-01-06 03:45:00,136.8
653122.0,24/9/22 3:05,24/9/22 3:05,182.4
653110.0,2022-01-06 03:20:00,2022-01-06 03:20:00,35.0
653086.0,2022-01-06 04:06:00,2022-01-06 04:06:00,228.0
653083.0,2022-01-06 02:55:00,2022-01-06 02:55:00,68.96
653041.0,2022-01-06 02:23:00,2022-01-06 02:23:00,114.0
653017.0,2022-01-06 02:16:00,2022-01-06 02:16:00,228.0
652966.0,2022-01-06 01:38:00,2022-01-06 01:38:00,228.0
652900.0,2022-06-08 20:40:00,2022-06-08 20:40:00,53.42
652891.0,2022-04-06 21:46:00,2022-04-06 21:46:00,12.0
652888.0,2022-01-06 00:55:00,2022-01-06 00:55:00,45.51
652876.0,14/6/22 1:17,14/6/22 1:17,1140.0
652846.0,2022-01-06 00:31:00,2022-01-06 00:31:00,15.05
652831.0,2022-01-06 00:12:00,2022-01-06 00:12:00,12.0
652807.0,31/5/22 23:52,31/5/22 23:52,243.32
652792.0,31/5/22 23:43,31/5/22 23:43,228.0
652774.0,2022-08-06 09:12:00,2022-08-06 09:12:00,90.96
652753.0,2022-01-06 13:41:00,2022-01-06 13:41:00,91.1
652741.0,31/5/22 23:43,31/5/22 23:43,88.57
652651.0,31/5/22 22:47,31/5/22 22:47,228.0
652642.0,31/5/22 22:40,31/5/22 22:40,122.12
652630.0,15/6/22 18:03,15/6/22 18:03,228.0
652612.0,30/8/22 15:44,31/5/22 22:29,288.49
652558.0,13/6/22 16:55,13/6/22 16:55,90.51
652426.0,28/9/22 0:42,28/9/22 0:42,77.81
652393.0,2022-02-06 01:31:00,2022-02-06 01:31:00,91.08
652321.0,31/5/22 19:45,31/5/22 19:45,22.04
652264.0,20/9/22 18:40,20/9/22 18:40,79.75
652204.0,2022-08-06 01:09:00,2022-08-06 01:09:00,51.74
652198.0,31/5/22 18:42,31/5/22 18:42,105.0
652165.0,2022-05-07 12:21:00,2022-05-07 12:21:00,110.28
652108.0,31/5/22 17:54,31/5/22 17:54,90.97
652090.0,31/5/22 17:43,31/5/22 17:43,90.97
652078.0,31/5/22 18:04,31/5/22 18:04,91.03
652075.0,31/5/22 17:39,31/5/22 17:39,244.6
652060.0,2022-10-06 18:29:00,2022-10-06 18:29:00,54.48
652024.0,31/5/22 17:19,31/5/22 17:19,90.97
651997.0,29/8/22 14:52,31/5/22 16:49,128.3
651943.0,31/5/22 16:16,31/5/22 16:16,44.25
651817.0,31/5/22 15:02,31/5/22 15:02,228.0
651808.0,31/5/22 15:07,31/5/22 15:07,114.0
651805.0,31/5/22 15:01,31/5/22 15:01,45.49
651784.0,31/5/22 14:53,31/5/22 14:53,122.5
651778.0,31/5/22 14:42,31/5/22 14:42,1824.0
651748.0,31/5/22 15:32,31/5/22 15:32,81.88
651727.0,2022-02-06 15:23:00,2022-02-06 15:23:00,7.6
651709.0,31/5/22 14:00,31/5/22 14:00,228.0
651706.0,14/7/22 16:26,14/7/22 16:26,57.49
651700.0,31/5/22 14:04,31/5/22 14:04,22.51
651673.0,31/5/22 13:51,31/5/22 13:51,197.45
651661.0,31/5/22 13:27,31/5/22 13:27,15.05
651628.0,19/6/22 14:02,19/6/22 14:02,81.57
651625.0,31/5/22 13:13,31/5/22 13:13,228.0
651607.0,31/5/22 13:21,31/5/22 13:21,102.5
651583.0,31/5/22 14:21,31/5/22 14:21,90.97
651523.0,31/5/22 12:15,31/5/22 12:15,228.0
651514.0,31/5/22 12:07,31/5/22 12:07,240.2
651460.0,31/5/22 11:04,31/5/22 11:04,91.04
651442.0,31/5/22 11:02,31/5/22 11:02,36.87
651415.0,31/5/22 11:19,31/5/22 11:19,149.29
651403.0,31/5/22 14:06,31/5/22 14:06,35.0
651394.0,31/5/22 9:43,31/5/22 9:43,199.95
651358.0,31/5/22 9:05,31/5/22 9:05,88.12
651355.0,31/5/22 8:59,31/5/22 8:59,228.0
651328.0,31/5/22 8:40,31/5/22 8:40,114.0
651232.0,2022-01-06 09:41:00,2022-01-06 09:41:00,70.0
651229.0,31/5/22 5:11,31/5/22 5:11,228.0
651223.0,31/5/22 5:05,31/5/22 5:05,228.0
651220.0,31/5/22 4:56,31/5/22 4:56,114.0
651115.0,2022-04-06 22:36:00,2022-04-06 22:36:00,103.61
651037.0,31/5/22 2:39,31/5/22 2:39,228.0
651022.0,31/5/22 2:26,31/5/22 2:26,7.6
651016.0,31/5/22 2:21,31/5/22 2:21,35.0
651010.0,31/5/22 4:18,31/5/22 4:18,181.43
651004.0,31/5/22 2:13,31/5/22 2:13,228.0
651001.0,31/5/22 2:11,31/5/22 2:11,91.11
650959.0,31/5/22 1:52,31/5/22 1:52,228.0
650950.0,31/5/22 1:38,31/5/22 1:38,228.0
650944.0,25/9/22 16:24,25/9/22 16:24,224.35
650920.0,31/5/22 1:20,31/5/22 1:20,91.12
650893.0,23/9/22 16:49,23/9/22 16:49,27.93
650884.0,31/5/22 13:31,31/5/22 13:31,91.01
650872.0,2022-09-07 01:54:00,2022-09-07 01:54:00,57.94
650851.0,31/5/22 0:32,31/5/22 0:32,1228.97
650818.0,31/5/22 0:08,31/5/22 0:08,45.56
650794.0,30/5/22 23:51,30/5/22 23:51,114.0
650779.0,15/7/22 22:25,15/7/22 22:25,79.69
650770.0,30/5/22 23:44,30/5/22 23:44,228.0
650746.0,2022-03-06 03:37:00,2022-03-06 03:37:00,228.0
650737.0,31/5/22 0:32,31/5/22 0:32,7.6
650704.0,30/5/22 22:52,30/5/22 22:52,45.33
650671.0,30/5/22 22:20,30/5/22 22:20,228.0
650662.0,23/8/22 4:12,23/8/22 4:12,79.27
650632.0,30/5/22 21:53,30/5/22 21:53,228.0
650602.0,30/5/22 22:15,30/5/22 22:15,45.56
650599.0,31/5/22 15:19,31/5/22 15:19,15.06
650590.0,30/5/22 22:16,30/5/22 22:16,240.2
650581.0,31/5/22 1:50,31/5/22 1:50,228.0
650575.0,30/5/22 21:31,30/5/22 21:31,114.0
650548.0,27/9/22 21:07,27/9/22 21:07,70.0
650494.0,30/5/22 21:20,30/5/22 21:20,228.0
650491.0,2022-02-06 21:34:00,2022-02-06 21:34:00,45.56
650461.0,30/5/22 20:31,30/5/22 20:31,245.49
650431.0,30/5/22 19:54,30/5/22 19:54,15.06
650413.0,30/5/22 19:43,30/5/22 19:43,245.67
650380.0,30/5/22 20:08,30/5/22 20:08,15.2
650377.0,31/5/22 10:44,31/5/22 10:44,30.12
650341.0,30/5/22 19:08,30/5/22 19:08,114.0
650302.0,29/6/22 15:25,29/6/22 15:25,80.59
650251.0,30/5/22 17:59,30/5/22 17:59,114.0
650242.0,30/5/22 18:05,30/5/22 18:05,15.07
650203.0,30/5/22 17:39,30/5/22 17:39,81.94
650155.0,30/5/22 21:08,30/5/22 21:08,91.1
650128.0,30/5/22 16:42,30/5/22 16:42,7.6
650077.0,30/5/22 16:47,30/5/22 16:47,7.6
650032.0,2022-12-06 15:59:00,2022-12-06 15:59:00,228.0
649996.0,2022-03-06 02:49:00,2022-03-06 02:49:00,114.0
649969.0,30/5/22 15:15,30/5/22 15:15,7.6
649942.0,30/5/22 14:35,30/5/22 14:35,17.5
649933.0,30/5/22 14:45,30/5/22 14:45,91.15
649909.0,30/5/22 14:16,30/5/22 14:16,91.14
649876.0,30/5/22 14:09,30/5/22 14:09,30.13
649861.0,31/5/22 1:11,31/5/22 1:11,17.5
649825.0,2022-02-06 02:58:00,2022-02-06 02:58:00,30.06
649801.0,23/9/22 13:48,23/9/22 13:48,27.88
649798.0,25/6/22 1:32,25/6/22 1:32,58.69
649717.0,2022-01-06 10:54:00,2022-01-06 10:54:00,228.0
649714.0,30/5/22 12:21,30/5/22 12:21,225.22
649678.0,16/7/22 5:38,16/7/22 5:38,139.41
649675.0,31/5/22 10:29,31/5/22 10:29,228.0
649561.0,30/5/22 9:30,30/5/22 9:30,35.0
649558.0,31/5/22 13:22,31/5/22 13:22,228.0
649540.0,30/5/22 8:43,30/5/22 8:43,87.5
649528.0,31/5/22 13:18,30/5/22 7:16,114.0
649522.0,30/5/22 7:04,30/5/22 7:04,228.0
649516.0,31/5/22 5:00,31/5/22 5:00,228.0
649489.0,15/9/22 20:38,15/9/22 20:38,70.0
649468.0,31/5/22 6:11,31/5/22 6:11,245.74
649456.0,24/9/22 3:09,24/9/22 3:09,182.4
649453.0,30/5/22 4:52,30/5/22 4:52,59.85
649450.0,2022-08-11 05:50:00,14/6/22 0:09,35.0
649429.0,2022-05-10 21:23:00,30/5/22 4:20,205.2
649378.0,30/5/22 3:31,30/5/22 3:31,286.68
649363.0,2022-11-07 20:54:00,2022-11-07 20:54:00,80.04
649324.0,30/5/22 2:15,30/5/22 2:15,18.78
649312.0,2022-07-09 22:41:00,2022-06-09 04:33:00,70.0
649297.0,30/5/22 21:30,30/5/22 21:30,52.5
649282.0,28/7/22 7:53,30/5/22 1:38,56.77
649279.0,30/5/22 1:47,30/5/22 1:47,105.0
649222.0,30/5/22 0:56,30/5/22 0:56,70.0
649204.0,30/5/22 0:44,30/5/22 0:44,38.51
649201.0,30/5/22 0:43,30/5/22 0:43,244.69
649192.0,30/5/22 0:37,30/5/22 0:37,17.5
649183.0,30/5/22 0:39,30/5/22 0:39,228.0
649126.0,29/5/22 23:56,29/5/22 23:56,90.95
649123.0,19/6/22 21:10,19/6/22 21:10,70.0
649054.0,25/6/22 16:11,25/6/22 16:11,81.27
649030.0,25/6/22 15:10,25/6/22 15:10,81.27
649027.0,29/5/22 22:47,29/5/22 22:47,35.0
649021.0,2022-08-06 03:52:00,29/5/22 22:57,228.0
648952.0,30/5/22 1:30,30/5/22 1:30,15.17
648895.0,29/5/22 20:42,29/5/22 20:42,35.0
648889.0,29/5/22 20:38,29/5/22 20:38,18.78
648865.0,29/5/22 20:20,29/5/22 20:20,122.35
648823.0,2022-01-09 10:51:00,2022-01-09 10:51:00,205.2
648799.0,29/5/22 19:37,29/5/22 19:37,45.47
648760.0,30/5/22 1:55,30/5/22 1:55,45.47
648703.0,2022-02-06 15:35:00,2022-02-06 15:35:00,37.37
648679.0,29/5/22 18:08,29/5/22 18:08,90.95
648658.0,29/5/22 17:57,29/5/22 17:57,45.47
648628.0,2022-12-06 03:34:00,2022-12-06 03:34:00,90.38
648559.0,29/5/22 17:16,29/5/22 17:16,259.76
648508.0,29/5/22 14:44,29/5/22 14:44,83.46
648493.0,29/5/22 14:30,29/5/22 14:30,44.95
648469.0,29/5/22 14:26,29/5/22 14:26,15.17
648466.0,29/5/22 14:01,29/5/22 14:01,7.59
648445.0,29/5/22 13:53,29/5/22 13:53,45.47
648424.0,29/5/22 13:24,29/5/22 13:24,7.59
648373.0,29/5/22 12:05,29/5/22 12:05,228.0
648325.0,30/5/22 10:28,30/5/22 10:28,17.5
648313.0,30/9/22 3:21,30/9/22 3:21,77.98
648289.0,31/5/22 2:29,31/5/22 2:29,52.5
648241.0,29/5/22 6:50,29/5/22 6:50,43.43
648205.0,17/8/22 10:05,17/8/22 10:05,136.8
648184.0,29/5/22 4:45,29/5/22 4:45,30.13
648112.0,29/5/22 3:02,29/5/22 3:02,157.5
648076.0,29/5/22 22:06,29/5/22 22:06,37.18
648061.0,30/5/22 1:38,30/5/22 1:38,114.0
648049.0,25/6/22 13:14,25/6/22 13:14,81.27
648037.0,2022-10-06 14:48:00,2022-10-06 14:48:00,53.18
647995.0,29/5/22 0:56,29/5/22 0:56,45.47
647986.0,30/5/22 18:25,29/5/22 0:38,91.12
647983.0,29/5/22 0:39,29/5/22 0:39,6.0
647959.0,29/5/22 0:17,29/5/22 0:17,90.95
647953.0,29/5/22 0:16,29/5/22 0:16,90.95
647935.0,28/5/22 23:59,28/5/22 23:59,90.95
647893.0,30/5/22 17:27,30/5/22 17:27,35.0
647815.0,26/7/22 20:26,26/7/22 20:26,58.36
647812.0,29/5/22 0:21,29/5/22 0:21,70.0
647803.0,28/5/22 22:34,28/5/22 22:34,99.0
647785.0,14/10/22 14:19,28/5/22 22:10,101.37
647779.0,28/5/22 22:33,28/5/22 22:33,105.0
647710.0,28/5/22 20:51,28/5/22 20:51,228.0
647698.0,28/5/22 20:40,28/5/22 20:40,149.01
